,degree,fanout,fanin
TBC1D5,0.0,0.0,1.0
NHLRC1,1.0,1.0,1.0
KIAA2026,0.0,0.0,1.0
ZNF398,0.0,0.0,1.0
OR52A5,1.0,1.0,1.0
ZBTB4,0.0,0.0,1.0
ITPRIPL2,0.0,0.0,1.0
EFR3A,0.0,0.0,1.0
LONRF2,0.0,0.0,1.0
DHTKD1,0.0,0.0,1.0
OR8B8,1.0,1.0,1.0
PCBP1,1.0,1.0,1.0
TRIB2,0.0,0.0,1.0
KLHL2,2.0,2.0,1.0
CSNK1G3,0.0,0.0,1.0
THAP10,0.0,0.0,1.0
RXRG,1.0,1.0,1.0
MANSC1,0.0,0.0,1.0
KCNN3,1.0,1.0,1.0
PLCB4,2.0,2.0,1.0
CAPN12,0.0,0.0,1.0
TSPAN15,0.0,0.0,1.0
WNK4,0.0,0.0,1.0
FETUB,0.0,0.0,1.0
SAR1B,4.0,4.0,1.0
LACTB,0.0,0.0,1.0
MRPS16,3.0,3.0,1.0
DNAJB13,0.0,0.0,1.0
LYZL6,0.0,0.0,1.0
RSC1A1,0.0,0.0,1.0
KLC1,4.0,4.0,1.0
KRTAP9-4,0.0,0.0,1.0
FARS2,1.0,1.0,1.0
GGT1,3.0,3.0,1.0
VWC2,0.0,0.0,1.0
ZNF554,0.0,0.0,1.0
CXXC1,1.0,1.0,1.0
RHBDD3,0.0,0.0,1.0
HAVCR1,0.0,0.0,1.0
SIPA1L3,0.0,0.0,1.0
MTX2,2.0,2.0,1.0
NPHP1,1.0,1.0,1.0
SH2D4A,0.0,0.0,1.0
DNAJC6,2.0,2.0,1.0
GNG5,19.0,19.0,1.0
WDR78,0.0,0.0,1.0
MEX3B,0.0,0.0,1.0
TC2N,0.0,0.0,1.0
INSL5,1.0,1.0,1.0
ARL8A,1.0,1.0,1.0
SERINC1,1.0,1.0,1.0
PRKAG3,6.0,6.0,1.0
SCGN,0.0,0.0,1.0
UTRN,0.0,0.0,1.0
PLG,4.0,4.0,1.0
IGFN1,0.0,0.0,1.0
ZNF17,0.0,0.0,1.0
FANCG,1.0,1.0,1.0
BRAT1,0.0,0.0,1.0
ERP44,1.0,1.0,1.0
ACTR3B,0.0,0.0,1.0
ADAT2,0.0,0.0,1.0
EHMT1,4.0,4.0,1.0
EPS8L3,0.0,0.0,1.0
NFE2L1,0.0,0.0,1.0
SHANK1,1.0,1.0,1.0
AMPD1,1.0,1.0,1.0
ANO8,2.0,2.0,1.0
LILRB2,2.0,2.0,1.0
BSDC1,0.0,0.0,1.0
NUFIP2,0.0,0.0,1.0
RPL7,12.0,12.0,1.0
MEF2A,5.0,5.0,1.0
UGT2B11,0.0,0.0,1.0
RFX3,0.0,0.0,1.0
TGFBR1,9.0,9.0,1.0
GNB5,17.0,17.0,1.0
TGFBR3,0.0,0.0,1.0
PPP2R1A,40.0,40.0,1.0
PDGFRL,0.0,0.0,1.0
ATP13A1,1.0,1.0,1.0
CEP120,0.0,0.0,1.0
DYNC1LI2,7.0,7.0,1.0
LIMD1,1.0,1.0,1.0
TSPAN18,0.0,0.0,1.0
TIAM1,6.0,6.0,1.0
TNFRSF14,1.0,1.0,1.0
OR4F5,1.0,1.0,1.0
STK38,0.0,0.0,1.0
ATP1B2,3.0,3.0,1.0
PLCXD3,0.0,0.0,1.0
PPP1R3A,0.0,0.0,1.0
MORN3,0.0,0.0,1.0
RORC,3.0,3.0,1.0
TFCP2,0.0,0.0,1.0
FAM78A,0.0,0.0,1.0
SLAMF9,0.0,0.0,1.0
PHAX,2.0,2.0,1.0
NPLOC4,1.0,1.0,1.0
PDE8A,0.0,0.0,1.0
RUSC2,0.0,0.0,1.0
DGKE,0.0,0.0,1.0
IQSEC1,0.0,0.0,1.0
ARMC10,0.0,0.0,1.0
LMNA,7.0,7.0,1.0
HSD17B1,1.0,1.0,1.0
LY6H,0.0,0.0,1.0
RNF138,1.0,1.0,1.0
HRC,2.0,2.0,1.0
ATG7,4.0,4.0,1.0
ADNP2,0.0,0.0,1.0
HEXA,4.0,4.0,1.0
RAB1B,6.0,6.0,1.0
CCHCR1,0.0,0.0,1.0
RBM27,0.0,0.0,1.0
S100A10,0.0,0.0,1.0
ARHGEF1,3.0,3.0,1.0
MAML2,9.0,9.0,1.0
MXD4,0.0,0.0,1.0
PMVK,1.0,1.0,1.0
ELAVL4,0.0,0.0,1.0
SH3BP5,0.0,0.0,1.0
KRTAP6-2,0.0,0.0,1.0
ECD,0.0,0.0,1.0
MRGPRX4,0.0,0.0,1.0
FBLIM1,0.0,0.0,1.0
GALNT11,0.0,0.0,1.0
KCNE2,2.0,2.0,1.0
FBP1,1.0,1.0,1.0
MYBBP1A,1.0,1.0,1.0
THTPA,1.0,1.0,1.0
ZCCHC11,1.0,1.0,1.0
ATG4C,1.0,1.0,1.0
WDR60,1.0,1.0,1.0
FGA,15.0,15.0,1.0
CKMT1B,0.0,0.0,1.0
CCDC114,0.0,0.0,1.0
ARHGEF35,3.0,3.0,1.0
CDR2L,0.0,0.0,1.0
CAP1,3.0,3.0,1.0
PHF13,0.0,0.0,1.0
LAMB2,4.0,4.0,1.0
OR6K2,1.0,1.0,1.0
FAM183A,0.0,0.0,1.0
ZNF280C,0.0,0.0,1.0
HSPA12A,1.0,1.0,1.0
SGSM1,0.0,0.0,1.0
CDX4,0.0,0.0,1.0
ZNF750,0.0,0.0,1.0
GPM6A,0.0,0.0,1.0
AQR,4.0,4.0,1.0
KATNA1,0.0,0.0,1.0
TNKS,4.0,4.0,1.0
PCSK1,4.0,4.0,1.0
FGF20,18.0,18.0,1.0
RC3H2,0.0,0.0,1.0
ELMO3,0.0,0.0,1.0
TIMMDC1,1.0,1.0,1.0
OR2W1,1.0,1.0,1.0
SRFBP1,0.0,0.0,1.0
EPS15,4.0,4.0,1.0
AMIGO3,0.0,0.0,1.0
FBP2,1.0,1.0,1.0
NAGK,0.0,0.0,1.0
AIMP1,2.0,2.0,1.0
SLC46A2,0.0,0.0,1.0
LRRC30,0.0,0.0,1.0
SEZ6L,0.0,0.0,1.0
XAB2,4.0,4.0,1.0
HCN2,1.0,1.0,1.0
ERBB3,8.0,8.0,1.0
GHDC,1.0,1.0,1.0
ALK,0.0,0.0,1.0
BLZF1,1.0,1.0,1.0
SLC26A9,1.0,1.0,1.0
ZNF574,0.0,0.0,1.0
OTUB1,2.0,2.0,1.0
PDZD2,0.0,0.0,1.0
UBN2,0.0,0.0,1.0
ZRANB2,0.0,0.0,1.0
PIGM,1.0,1.0,1.0
PLEKHA1,1.0,1.0,1.0
TTPA,1.0,1.0,1.0
GSR,4.0,4.0,1.0
PARD6G,1.0,1.0,1.0
ATP9B,1.0,1.0,1.0
CETN3,0.0,0.0,1.0
SWT1,0.0,0.0,1.0
FGFR1,8.0,8.0,1.0
IRX4,0.0,0.0,1.0
RSAD2,0.0,0.0,1.0
TPRX1,0.0,0.0,1.0
DNAJA4,1.0,1.0,1.0
THSD1,2.0,2.0,1.0
DUT,1.0,1.0,1.0
HNRNPA1L2,0.0,0.0,1.0
CEP19,0.0,0.0,1.0
HDDC2,0.0,0.0,1.0
DEF6,0.0,0.0,1.0
NAA15,0.0,0.0,1.0
EIF3I,6.0,6.0,1.0
JUP,3.0,3.0,1.0
GCG,3.0,3.0,1.0
MGST2,1.0,1.0,1.0
HOOK2,0.0,0.0,1.0
SSU72,0.0,0.0,1.0
ERCC2,21.0,21.0,1.0
SDCBP,3.0,3.0,1.0
GRTP1,0.0,0.0,1.0
MTMR2,4.0,4.0,1.0
NPHS2,0.0,0.0,1.0
TRAF6,17.0,17.0,1.0
NR1H2,2.0,2.0,1.0
IGDCC3,0.0,0.0,1.0
CYP11B2,3.0,3.0,1.0
ARHGEF17,3.0,3.0,1.0
PRAMEF4,0.0,0.0,1.0
ATP11B,2.0,2.0,1.0
GPS1,4.0,4.0,1.0
SYT12,1.0,1.0,1.0
HSH2D,0.0,0.0,1.0
PRTFDC1,0.0,0.0,1.0
FNDC7,0.0,0.0,1.0
TADA3,2.0,2.0,1.0
HSD17B12,2.0,2.0,1.0
XRN1,3.0,3.0,1.0
SHCBP1L,0.0,0.0,1.0
KRTAP13-1,0.0,0.0,1.0
HMGXB3,0.0,0.0,1.0
LENG8,0.0,0.0,1.0
OR13H1,1.0,1.0,1.0
ACTR6,0.0,0.0,1.0
TCTN2,1.0,1.0,1.0
SRSF11,4.0,4.0,1.0
LAMP1,1.0,1.0,1.0
HRH4,1.0,1.0,1.0
YTHDF1,0.0,0.0,1.0
FOXA1,1.0,1.0,1.0
PTER,0.0,0.0,1.0
ZNF594,0.0,0.0,1.0
ZNF236,0.0,0.0,1.0
FKTN,0.0,0.0,1.0
PROC,6.0,6.0,1.0
CD320,2.0,2.0,1.0
GALE,1.0,1.0,1.0
ARHGAP39,2.0,2.0,1.0
ARHGAP31,1.0,1.0,1.0
DVL1,5.0,5.0,1.0
NAP1L5,0.0,0.0,1.0
IBA57,0.0,0.0,1.0
SCD5,0.0,0.0,1.0
FAS,5.0,5.0,1.0
GABRR3,1.0,1.0,1.0
SCRN3,0.0,0.0,1.0
IDH2,2.0,2.0,1.0
ZC3H15,0.0,0.0,1.0
APEX1,4.0,4.0,1.0
MAGEA4,0.0,0.0,1.0
ZDHHC4,0.0,0.0,1.0
IQGAP3,1.0,1.0,1.0
SMCHD1,0.0,0.0,1.0
PRDX2,3.0,3.0,1.0
NBR1,0.0,0.0,1.0
PPIAL4A,0.0,0.0,1.0
DTNBP1,1.0,1.0,1.0
CENPH,5.0,5.0,1.0
HSPBAP1,0.0,0.0,1.0
SETD4,0.0,0.0,1.0
IMMP1L,0.0,0.0,1.0
ZNF557,0.0,0.0,1.0
RWDD1,0.0,0.0,1.0
MAP2K4,6.0,6.0,1.0
ACSS2,2.0,2.0,1.0
HDAC11,3.0,3.0,1.0
SMAD5,1.0,1.0,1.0
CCNF,2.0,2.0,1.0
MUC21,5.0,5.0,1.0
CLDN17,1.0,1.0,1.0
FN1,14.0,14.0,1.0
THOC5,3.0,3.0,1.0
ZNF121,0.0,0.0,1.0
MAP3K10,0.0,0.0,1.0
HOXB5,0.0,0.0,1.0
MORC3,0.0,0.0,1.0
IGFBP3,3.0,3.0,1.0
RALGPS1,0.0,0.0,1.0
GRM2,1.0,1.0,1.0
KLLN,0.0,0.0,1.0
NRBF2,1.0,1.0,1.0
FAM129B,0.0,0.0,1.0
FAM118B,0.0,0.0,1.0
SDC3,10.0,10.0,1.0
TMEM30A,1.0,1.0,1.0
MTNR1A,0.0,0.0,1.0
U2SURP,1.0,1.0,1.0
MAP4,0.0,0.0,1.0
EPRS,2.0,2.0,1.0
EPB41L3,1.0,1.0,1.0
LYPLAL1,0.0,0.0,1.0
FAT1,0.0,0.0,1.0
UQCRHL,0.0,0.0,1.0
NEUROD2,0.0,0.0,1.0
PAFAH1B2,2.0,2.0,1.0
OASL,0.0,0.0,1.0
HMGA1,4.0,4.0,1.0
RAB36,2.0,2.0,1.0
KLRC3,0.0,0.0,1.0
BRD3,0.0,0.0,1.0
FLVCR2,0.0,0.0,1.0
SLC25A28,0.0,0.0,1.0
TACC2,0.0,0.0,1.0
THAP6,0.0,0.0,1.0
U2AF1,4.0,4.0,1.0
RNF10,0.0,0.0,1.0
UPF1,2.0,2.0,1.0
FITM1,1.0,1.0,1.0
DNMT1,4.0,4.0,1.0
IFRD1,0.0,0.0,1.0
MED10,1.0,1.0,1.0
OR52B4,0.0,0.0,1.0
FAM198A,0.0,0.0,1.0
MMACHC,3.0,3.0,1.0
EXD3,0.0,0.0,1.0
JAK1,18.0,18.0,1.0
VAT1,1.0,1.0,1.0
TP53BP2,3.0,3.0,1.0
CHRNB2,1.0,1.0,1.0
PLK2,1.0,1.0,1.0
DARS,2.0,2.0,1.0
SLC25A40,0.0,0.0,1.0
IGFBP5,2.0,2.0,1.0
CBFB,21.0,21.0,1.0
LIMA1,0.0,0.0,1.0
ZNF300,0.0,0.0,1.0
EIF2AK4,0.0,0.0,1.0
TRIM35,0.0,0.0,1.0
ZBTB5,0.0,0.0,1.0
PAN2,1.0,1.0,1.0
TCEA1,7.0,7.0,1.0
CYP4X1,0.0,0.0,1.0
DDRGK1,0.0,0.0,1.0
KHDRBS1,1.0,1.0,1.0
HIST1H3B,0.0,0.0,1.0
SMARCB1,2.0,2.0,1.0
FBXO30,2.0,2.0,1.0
SPATA16,0.0,0.0,1.0
OR10J3,1.0,1.0,1.0
CAPZA1,5.0,5.0,1.0
CEP192,5.0,5.0,1.0
RHOBTB2,1.0,1.0,1.0
MEFV,1.0,1.0,1.0
BCORL1,0.0,0.0,1.0
CDRT4,0.0,0.0,1.0
KIAA0391,2.0,2.0,1.0
TMEM63A,1.0,1.0,1.0
SAMD12,0.0,0.0,1.0
ADAMTSL2,2.0,2.0,1.0
BIRC3,7.0,7.0,1.0
PGAP1,1.0,1.0,1.0
SEMA3F,0.0,0.0,1.0
PPP1R21,0.0,0.0,1.0
FGD6,0.0,0.0,1.0
PDPN,1.0,1.0,1.0
TIMELESS,1.0,1.0,1.0
TMEM203,0.0,0.0,1.0
AASS,1.0,1.0,1.0
SDS,1.0,1.0,1.0
CEACAM5,0.0,0.0,1.0
IL6ST,4.0,4.0,1.0
LAP3,0.0,0.0,1.0
MAGEB3,0.0,0.0,1.0
ANKRD13D,0.0,0.0,1.0
MYADM,0.0,0.0,1.0
CST9L,0.0,0.0,1.0
THRA,2.0,2.0,1.0
ZFX,0.0,0.0,1.0
MYH6,1.0,1.0,1.0
WDR6,0.0,0.0,1.0
ZDHHC13,0.0,0.0,1.0
PPP4R2,1.0,1.0,1.0
ZNF543,0.0,0.0,1.0
FUT4,0.0,0.0,1.0
LARP1B,0.0,0.0,1.0
PTK7,0.0,0.0,1.0
SPRR2A,1.0,1.0,1.0
RARG,2.0,2.0,1.0
ARMC6,0.0,0.0,1.0
RPL31,12.0,12.0,1.0
ZMIZ2,0.0,0.0,1.0
GMPR2,1.0,1.0,1.0
VCPIP1,1.0,1.0,1.0
H2BFWT,0.0,0.0,1.0
GALT,1.0,1.0,1.0
FCGR2B,1.0,1.0,1.0
ZNF283,0.0,0.0,1.0
ACTN2,5.0,5.0,1.0
EXOSC2,5.0,5.0,1.0
STAM,6.0,6.0,1.0
MRPS28,3.0,3.0,1.0
POU3F3,0.0,0.0,1.0
AUH,0.0,0.0,1.0
RNF144A,1.0,1.0,1.0
OR5D13,1.0,1.0,1.0
HTR7,1.0,1.0,1.0
ZNF221,0.0,0.0,1.0
CLCC1,0.0,0.0,1.0
PHOSPHO2,0.0,0.0,1.0
GRSF1,0.0,0.0,1.0
FCGRT,0.0,0.0,1.0
CDHR4,0.0,0.0,1.0
AK3,0.0,0.0,1.0
GCFC2,1.0,1.0,1.0
DCTN1,9.0,9.0,1.0
OR5I1,1.0,1.0,1.0
OSTN,0.0,0.0,1.0
SPARCL1,2.0,2.0,1.0
PRR23C,0.0,0.0,1.0
ABLIM2,1.0,1.0,1.0
UBE3A,1.0,1.0,1.0
CSTF1,4.0,4.0,1.0
DISP1,0.0,0.0,1.0
PPIG,0.0,0.0,1.0
FHL1,0.0,0.0,1.0
ZSCAN5B,0.0,0.0,1.0
UTY,1.0,1.0,1.0
TTC7B,0.0,0.0,1.0
LPCAT3,3.0,3.0,1.0
ATPAF2,0.0,0.0,1.0
KCNV1,1.0,1.0,1.0
CPT2,2.0,2.0,1.0
OR5M11,1.0,1.0,1.0
LCK,16.0,16.0,1.0
IRF5,0.0,0.0,1.0
SLC20A1,0.0,0.0,1.0
VN1R1,0.0,0.0,1.0
CDC25B,2.0,2.0,1.0
ZCRB1,1.0,1.0,1.0
TSPYL1,0.0,0.0,1.0
APOBEC3F,0.0,0.0,1.0
TMEM179B,1.0,1.0,1.0
LOXL3,1.0,1.0,1.0
PDE4DIP,0.0,0.0,1.0
PTP4A2,1.0,1.0,1.0
MEPCE,0.0,0.0,1.0
ZNF460,0.0,0.0,1.0
PDZRN4,0.0,0.0,1.0
NKX2-5,0.0,0.0,1.0
VMAC,0.0,0.0,1.0
GAD2,1.0,1.0,1.0
RPS9,16.0,16.0,1.0
LHX1,0.0,0.0,1.0
SAFB2,0.0,0.0,1.0
AP3B1,2.0,2.0,1.0
NADK,0.0,0.0,1.0
ZNF227,0.0,0.0,1.0
PLEKHG3,0.0,0.0,1.0
CRB2,0.0,0.0,1.0
KBTBD3,0.0,0.0,1.0
CPNE8,0.0,0.0,1.0
RBM10,0.0,0.0,1.0
IDH1,3.0,3.0,1.0
NPY2R,1.0,1.0,1.0
RSPH3,0.0,0.0,1.0
PRPF38B,0.0,0.0,1.0
SNCB,1.0,1.0,1.0
ELOVL7,1.0,1.0,1.0
PDHB,1.0,1.0,1.0
DRD2,1.0,1.0,1.0
FNDC3A,0.0,0.0,1.0
NYX,0.0,0.0,1.0
AMZ2,0.0,0.0,1.0
AMY1A,1.0,1.0,1.0
FAM136A,0.0,0.0,1.0
ISY1,4.0,4.0,1.0
LUZP6,0.0,0.0,1.0
CD82,0.0,0.0,1.0
MERTK,0.0,0.0,1.0
ME3,1.0,1.0,1.0
ARL2BP,0.0,0.0,1.0
HSP90AA1,20.0,20.0,1.0
NPNT,0.0,0.0,1.0
KRIT1,0.0,0.0,1.0
ZFYVE19,0.0,0.0,1.0
SNPH,0.0,0.0,1.0
DCUN1D4,1.0,1.0,1.0
PDE4A,1.0,1.0,1.0
MYBPH,0.0,0.0,1.0
BCL10,4.0,4.0,1.0
ARL1,1.0,1.0,1.0
FRG2B,0.0,0.0,1.0
CHIC1,0.0,0.0,1.0
ATF1,4.0,4.0,1.0
KDM5C,1.0,1.0,1.0
ODF2L,0.0,0.0,1.0
ANKRD40,0.0,0.0,1.0
CCDC81,0.0,0.0,1.0
MOB2,0.0,0.0,1.0
IPO13,0.0,0.0,1.0
RAB33B,3.0,3.0,1.0
GUCY2F,0.0,0.0,1.0
ACBD5,0.0,0.0,1.0
CADPS2,0.0,0.0,1.0
GORAB,0.0,0.0,1.0
LPAR5,1.0,1.0,1.0
BOLA3,0.0,0.0,1.0
FANK1,0.0,0.0,1.0
ANKLE2,1.0,1.0,1.0
OR6C3,1.0,1.0,1.0
PRAMEF9,0.0,0.0,1.0
TBC1D20,2.0,2.0,1.0
NUP210L,0.0,0.0,1.0
TRIM39,1.0,1.0,1.0
IVL,1.0,1.0,1.0
AP4E1,2.0,2.0,1.0
MMAA,3.0,3.0,1.0
APOBEC1,1.0,1.0,1.0
PLEKHH1,0.0,0.0,1.0
PAPLN,0.0,0.0,1.0
DENND1C,1.0,1.0,1.0
TMEM167A,0.0,0.0,1.0
HPCAL1,0.0,0.0,1.0
CRP,0.0,0.0,1.0
KAT5,9.0,9.0,1.0
PLSCR1,0.0,0.0,1.0
BBX,0.0,0.0,1.0
UGGT1,1.0,1.0,1.0
HAND2,0.0,0.0,1.0
NPSR1,1.0,1.0,1.0
EPHB6,2.0,2.0,1.0
PADI6,0.0,0.0,1.0
HEY1,6.0,6.0,1.0
PYGO2,1.0,1.0,1.0
SMYD5,0.0,0.0,1.0
GUCY2C,1.0,1.0,1.0
RCVRN,0.0,0.0,1.0
LHX6,0.0,0.0,1.0
NFIC,0.0,0.0,1.0
RNF5,2.0,2.0,1.0
SRP54,1.0,1.0,1.0
PTPRN2,1.0,1.0,1.0
AKIP1,0.0,0.0,1.0
ZNF425,0.0,0.0,1.0
EID3,1.0,1.0,1.0
RFC5,18.0,18.0,1.0
NUMB,3.0,3.0,1.0
RAB8A,7.0,7.0,1.0
COX15,1.0,1.0,1.0
PODXL,0.0,0.0,1.0
ACAD11,0.0,0.0,1.0
ISOC2,0.0,0.0,1.0
KRT75,0.0,0.0,1.0
MRPL33,3.0,3.0,1.0
ZSCAN18,0.0,0.0,1.0
LIN28A,0.0,0.0,1.0
SPAG9,1.0,1.0,1.0
ADIPOR1,1.0,1.0,1.0
AP2A2,11.0,11.0,1.0
BID,6.0,6.0,1.0
NRF1,1.0,1.0,1.0
ANKRD30A,0.0,0.0,1.0
NLRP13,0.0,0.0,1.0
NEB,1.0,1.0,1.0
SLC35A2,1.0,1.0,1.0
CD3EAP,6.0,6.0,1.0
ZNF426,0.0,0.0,1.0
MARVELD1,0.0,0.0,1.0
RECQL5,0.0,0.0,1.0
FERD3L,0.0,0.0,1.0
ZNF582,0.0,0.0,1.0
TM9SF1,0.0,0.0,1.0
GFAP,1.0,1.0,1.0
FCRLB,0.0,0.0,1.0
NR2C1,2.0,2.0,1.0
F10,6.0,6.0,1.0
ALKBH7,0.0,0.0,1.0
CEP76,5.0,5.0,1.0
SHROOM2,0.0,0.0,1.0
EXT2,1.0,1.0,1.0
CDK13,2.0,2.0,1.0
DDX6,1.0,1.0,1.0
PRPF4,1.0,1.0,1.0
FANCM,1.0,1.0,1.0
ARL3,1.0,1.0,1.0
SPTBN1,3.0,3.0,1.0
MKX,0.0,0.0,1.0
SLC16A9,0.0,0.0,1.0
LMF1,1.0,1.0,1.0
POLR2G,23.0,23.0,1.0
FGFR1OP,6.0,6.0,1.0
ULK2,0.0,0.0,1.0
ABLIM1,1.0,1.0,1.0
CRAT,1.0,1.0,1.0
KCNRG,0.0,0.0,1.0
IL36A,1.0,1.0,1.0
UTP20,2.0,2.0,1.0
CACNA1H,1.0,1.0,1.0
AGTPBP1,1.0,1.0,1.0
ZNF76,0.0,0.0,1.0
PPIAL4C,0.0,0.0,1.0
RIBC1,0.0,0.0,1.0
NETO1,0.0,0.0,1.0
LRP3,0.0,0.0,1.0
LYSMD1,0.0,0.0,1.0
ELK4,0.0,0.0,1.0
SBF1,2.0,2.0,1.0
RGP1,3.0,3.0,1.0
SLC27A1,2.0,2.0,1.0
JMJD6,1.0,1.0,1.0
PIK3C3,6.0,6.0,1.0
SLC27A2,3.0,3.0,1.0
RSBN1,0.0,0.0,1.0
P2RX4,1.0,1.0,1.0
PTCH1,2.0,2.0,1.0
FGF21,1.0,1.0,1.0
HYLS1,0.0,0.0,1.0
IMP3,2.0,2.0,1.0
RPS6KA5,6.0,6.0,1.0
UBE4B,0.0,0.0,1.0
ARFGAP3,2.0,2.0,1.0
ESAM,0.0,0.0,1.0
NRG1,12.0,12.0,1.0
PSMC3IP,0.0,0.0,1.0
MTSS1,0.0,0.0,1.0
GLI2,3.0,3.0,1.0
ZNF534,0.0,0.0,1.0
RAB17,1.0,1.0,1.0
GRIA4,4.0,4.0,1.0
SULF1,0.0,0.0,1.0
WSB1,2.0,2.0,1.0
HOXA13,0.0,0.0,1.0
LRRTM2,1.0,1.0,1.0
PTPRF,2.0,2.0,1.0
DNAJC25,0.0,0.0,1.0
NDUFA2,1.0,1.0,1.0
TAS2R40,1.0,1.0,1.0
POT1,2.0,2.0,1.0
ATP6V0C,4.0,4.0,1.0
WDR83,1.0,1.0,1.0
CPT1A,3.0,3.0,1.0
TMCO1,0.0,0.0,1.0
OR4E2,1.0,1.0,1.0
NBPF14,0.0,0.0,1.0
SIGLEC15,0.0,0.0,1.0
RCN1,2.0,2.0,1.0
SFXN1,0.0,0.0,1.0
PRRC2C,0.0,0.0,1.0
GOLGA7B,0.0,0.0,1.0
PBXIP1,0.0,0.0,1.0
DEFB116,1.0,1.0,1.0
EDC4,1.0,1.0,1.0
ZMAT1,0.0,0.0,1.0
LAMC1,4.0,4.0,1.0
TBC1D22A,0.0,0.0,1.0
EHBP1L1,0.0,0.0,1.0
ATF2,7.0,7.0,1.0
CCDC151,0.0,0.0,1.0
CC2D2B,0.0,0.0,1.0
HNRNPM,2.0,2.0,1.0
DPH2,1.0,1.0,1.0
FAM178B,0.0,0.0,1.0
CGN,1.0,1.0,1.0
TSNARE1,0.0,0.0,1.0
HTR2C,1.0,1.0,1.0
TNRC6B,11.0,11.0,1.0
SNX3,2.0,2.0,1.0
TMPRSS11D,0.0,0.0,1.0
PROCA1,0.0,0.0,1.0
SIGMAR1,0.0,0.0,1.0
POLR3GL,6.0,6.0,1.0
ZNF280B,0.0,0.0,1.0
TMEM86A,0.0,0.0,1.0
SPRYD3,0.0,0.0,1.0
CSMD1,0.0,0.0,1.0
MAPKAPK3,5.0,5.0,1.0
THBS2,2.0,2.0,1.0
CAMTA2,0.0,0.0,1.0
SDHB,1.0,1.0,1.0
WDR41,0.0,0.0,1.0
MGAT4A,3.0,3.0,1.0
ITGA10,3.0,3.0,1.0
RNF41,2.0,2.0,1.0
MATN3,3.0,3.0,1.0
LTBP1,3.0,3.0,1.0
PSMD12,47.0,47.0,1.0
PIGO,1.0,1.0,1.0
CDH3,0.0,0.0,1.0
DPYD,1.0,1.0,1.0
FBXO11,2.0,2.0,1.0
ELOVL5,3.0,3.0,1.0
OR52A1,1.0,1.0,1.0
CST2,0.0,0.0,1.0
EXOC3,3.0,3.0,1.0
FAM81B,0.0,0.0,1.0
CDC16,9.0,9.0,1.0
EGFLAM,0.0,0.0,1.0
VAMP4,2.0,2.0,1.0
KCMF1,1.0,1.0,1.0
TUBGCP3,2.0,2.0,1.0
FASTKD3,0.0,0.0,1.0
KIAA1841,0.0,0.0,1.0
POLE2,11.0,11.0,1.0
LRP6,4.0,4.0,1.0
TMPRSS2,0.0,0.0,1.0
HECA,0.0,0.0,1.0
ABCB6,1.0,1.0,1.0
ABCA13,1.0,1.0,1.0
THADA,0.0,0.0,1.0
PLIN3,1.0,1.0,1.0
KREMEN1,2.0,2.0,1.0
NKAP,0.0,0.0,1.0
RAB43,2.0,2.0,1.0
FUT8,1.0,1.0,1.0
XRRA1,0.0,0.0,1.0
CCDC74A,0.0,0.0,1.0
EIF4E2,1.0,1.0,1.0
NR1I2,2.0,2.0,1.0
IRAK4,3.0,3.0,1.0
FEZ1,0.0,0.0,1.0
USP47,1.0,1.0,1.0
GUCA1C,0.0,0.0,1.0
CHRNB4,2.0,2.0,1.0
EDNRA,1.0,1.0,1.0
TMEM38B,0.0,0.0,1.0
ZNF561,0.0,0.0,1.0
OR4D2,1.0,1.0,1.0
LYPLA1,1.0,1.0,1.0
ZNF277,0.0,0.0,1.0
PSMB5,46.0,46.0,1.0
CACNB4,4.0,4.0,1.0
NUP155,18.0,18.0,1.0
SIM1,0.0,0.0,1.0
CHFR,0.0,0.0,1.0
CALCOCO1,0.0,0.0,1.0
EAPP,0.0,0.0,1.0
NCKIPSD,2.0,2.0,1.0
CLPX,0.0,0.0,1.0
ARHGEF5,3.0,3.0,1.0
ADAMTSL5,2.0,2.0,1.0
UGCG,1.0,1.0,1.0
KCND3,2.0,2.0,1.0
TMEM41A,0.0,0.0,1.0
CARS2,1.0,1.0,1.0
ZNF653,0.0,0.0,1.0
CYTH2,1.0,1.0,1.0
KIFAP3,5.0,5.0,1.0
SNX33,0.0,0.0,1.0
AGAP6,0.0,0.0,1.0
SLC25A13,2.0,2.0,1.0
ZNF549,0.0,0.0,1.0
TGFBR2,9.0,9.0,1.0
MRGPRX1,0.0,0.0,1.0
CEP85L,0.0,0.0,1.0
GK2,1.0,1.0,1.0
RBM4B,0.0,0.0,1.0
TXLNA,1.0,1.0,1.0
BMPR1B,1.0,1.0,1.0
RPGRIP1L,1.0,1.0,1.0
ZFP36L1,1.0,1.0,1.0
DNAJA1,1.0,1.0,1.0
FBXW2,3.0,3.0,1.0
PEX3,1.0,1.0,1.0
SCLT1,1.0,1.0,1.0
OR10H4,1.0,1.0,1.0
KLHDC1,0.0,0.0,1.0
POU2AF1,0.0,0.0,1.0
FRMD8,0.0,0.0,1.0
LYNX1,0.0,0.0,1.0
TRPM7,1.0,1.0,1.0
CORO6,0.0,0.0,1.0
TXLNG,0.0,0.0,1.0
S1PR3,1.0,1.0,1.0
OTOF,0.0,0.0,1.0
APC,13.0,13.0,1.0
MFSD10,0.0,0.0,1.0
PRSS48,0.0,0.0,1.0
PYY,1.0,1.0,1.0
