,degree,fanout,fanin
AKAP11,0.0,0.0,1.0
ARL14EP,0.0,0.0,1.0
VPS39,0.0,0.0,1.0
DHRS11,0.0,0.0,1.0
GFPT1,1.0,1.0,1.0
WDR24,0.0,0.0,1.0
EIF2B3,1.0,1.0,1.0
ZSCAN25,0.0,0.0,1.0
CRADD,1.0,1.0,1.0
AP5Z1,0.0,0.0,1.0
DVL2,9.0,9.0,1.0
BSPRY,0.0,0.0,1.0
ZNF800,0.0,0.0,1.0
WRN,5.0,5.0,1.0
VWA1,2.0,2.0,1.0
SOX8,0.0,0.0,1.0
FTO,0.0,0.0,1.0
DSN1,5.0,5.0,1.0
PPFIBP1,1.0,1.0,1.0
MLH1,6.0,6.0,1.0
ARHGEF25,0.0,0.0,1.0
HBS1L,1.0,1.0,1.0
INIP,0.0,0.0,1.0
INO80C,1.0,1.0,1.0
VMP1,0.0,0.0,1.0
CDK5,5.0,5.0,1.0
WDR48,3.0,3.0,1.0
RNF8,3.0,3.0,1.0
TXNDC12,0.0,0.0,1.0
GINM1,0.0,0.0,1.0
GOLGB1,2.0,2.0,1.0
XYLT1,1.0,1.0,1.0
CCDC65,0.0,0.0,1.0
ARHGEF35,3.0,3.0,1.0
TUBD1,0.0,0.0,1.0
MRPL43,3.0,3.0,1.0
YARS2,1.0,1.0,1.0
ZNF598,0.0,0.0,1.0
SESN2,1.0,1.0,1.0
PRKAG1,6.0,6.0,1.0
TTL,1.0,1.0,1.0
SUN2,1.0,1.0,1.0
ADGRG5,0.0,0.0,1.0
FEM1B,1.0,1.0,1.0
MTMR11,0.0,0.0,1.0
RTF1,3.0,3.0,1.0
ADAL,2.0,2.0,1.0
ZNF844,0.0,0.0,1.0
NOL8,0.0,0.0,1.0
GSE1,0.0,0.0,1.0
CDKAL1,0.0,0.0,1.0
ACSL3,1.0,1.0,1.0
GGA2,2.0,2.0,1.0
EEF1B2,0.0,0.0,1.0
ERI2,0.0,0.0,1.0
GIT1,1.0,1.0,1.0
ARL1,1.0,1.0,1.0
B3GALT4,0.0,0.0,1.0
LYPLAL1,0.0,0.0,1.0
NXF3,0.0,0.0,1.0
PIGF,1.0,1.0,1.0
PLA2G15,1.0,1.0,1.0
LCE1E,1.0,1.0,1.0
MAN1C1,2.0,2.0,1.0
GOSR2,5.0,5.0,1.0
EIF4E1B,0.0,0.0,1.0
GATC,0.0,0.0,1.0
RILPL1,0.0,0.0,1.0
RRP12,0.0,0.0,1.0
FAM168A,0.0,0.0,1.0
FAM209A,0.0,0.0,1.0
NCBP2,23.0,23.0,1.0
TMEM38B,0.0,0.0,1.0
NME6,0.0,0.0,1.0
IP6K1,2.0,2.0,1.0
DDX39A,3.0,3.0,1.0
AFMID,1.0,1.0,1.0
HINT3,0.0,0.0,1.0
STX1A,10.0,10.0,1.0
ZGPAT,0.0,0.0,1.0
JADE2,1.0,1.0,1.0
CLPX,0.0,0.0,1.0
TMEM62,0.0,0.0,1.0
HCFC2,0.0,0.0,1.0
HSPA1L,4.0,4.0,1.0
GNB4,17.0,17.0,1.0
CCDC106,0.0,0.0,1.0
FUT4,0.0,0.0,1.0
GPATCH8,0.0,0.0,1.0
MTRF1,0.0,0.0,1.0
ICE1,1.0,1.0,1.0
PHC2,8.0,8.0,1.0
GDE1,1.0,1.0,1.0
BAG3,1.0,1.0,1.0
CCDC15,0.0,0.0,1.0
XPA,4.0,4.0,1.0
HPRT1,1.0,1.0,1.0
UCHL3,3.0,3.0,1.0
TOR3A,0.0,0.0,1.0
MRFAP1L1,0.0,0.0,1.0
THOC5,3.0,3.0,1.0
HNRNPCL3,0.0,0.0,1.0
PALB2,1.0,1.0,1.0
PAGR1,1.0,1.0,1.0
TCF7,5.0,5.0,1.0
ADRA2B,3.0,3.0,1.0
IRAK1,7.0,7.0,1.0
ZBTB2,0.0,0.0,1.0
P2RX7,2.0,2.0,1.0
CASP1,7.0,7.0,1.0
PPM1M,0.0,0.0,1.0
DRD3,1.0,1.0,1.0
YAF2,2.0,2.0,1.0
SH2D1A,1.0,1.0,1.0
AQR,4.0,4.0,1.0
S100PBP,0.0,0.0,1.0
TMEM127,0.0,0.0,1.0
ATP6V0A1,4.0,4.0,1.0
PKN2,0.0,0.0,1.0
CHPF,1.0,1.0,1.0
SLC24A3,1.0,1.0,1.0
SMC6,1.0,1.0,1.0
FHL1,0.0,0.0,1.0
TRIT1,1.0,1.0,1.0
TNKS,4.0,4.0,1.0
ZFP91,0.0,0.0,1.0
SPAG9,1.0,1.0,1.0
SERPINB8,1.0,1.0,1.0
EID2,0.0,0.0,1.0
PACS1,1.0,1.0,1.0
MED9,1.0,1.0,1.0
SENP7,0.0,0.0,1.0
ARMC10,0.0,0.0,1.0
ENTPD4,1.0,1.0,1.0
PPM1D,0.0,0.0,1.0
INPP5B,3.0,3.0,1.0
PMF1,4.0,4.0,1.0
ASCL2,0.0,0.0,1.0
TMEM63A,1.0,1.0,1.0
MX1,1.0,1.0,1.0
ZBTB22,0.0,0.0,1.0
NUDT16L1,0.0,0.0,1.0
RNF111,4.0,4.0,1.0
CD320,2.0,2.0,1.0
APH1B,10.0,10.0,1.0
RNF7,2.0,2.0,1.0
WSB1,2.0,2.0,1.0
CES5A,0.0,0.0,1.0
TFG,1.0,1.0,1.0
RINL,1.0,1.0,1.0
PSEN2,10.0,10.0,1.0
MAP3K1,3.0,3.0,1.0
ANKRD34C,0.0,0.0,1.0
MAN2B1,2.0,2.0,1.0
EHD3,0.0,0.0,1.0
ARHGAP19,1.0,1.0,1.0
HMCES,0.0,0.0,1.0
SPHAR,0.0,0.0,1.0
BCL11A,0.0,0.0,1.0
CYB5RL,1.0,1.0,1.0
NAGA,0.0,0.0,1.0
KITLG,3.0,3.0,1.0
FAM214A,0.0,0.0,1.0
CDPF1,0.0,0.0,1.0
UPF2,2.0,2.0,1.0
ZNF256,0.0,0.0,1.0
MAML2,9.0,9.0,1.0
QSER1,0.0,0.0,1.0
CLIC2,0.0,0.0,1.0
SCPEP1,0.0,0.0,1.0
SCRIB,1.0,1.0,1.0
SPDYE6,0.0,0.0,1.0
ERLIN2,2.0,2.0,1.0
TMEM237,0.0,0.0,1.0
EXO5,0.0,0.0,1.0
TMEM168,0.0,0.0,1.0
CRX,0.0,0.0,1.0
FNTA,0.0,0.0,1.0
ZNF630,0.0,0.0,1.0
MLLT10,0.0,0.0,1.0
CD28,5.0,5.0,1.0
TBC1D10B,0.0,0.0,1.0
WDR25,0.0,0.0,1.0
SLC39A11,0.0,0.0,1.0
STX8,0.0,0.0,1.0
STAT5A,12.0,12.0,1.0
DAG1,5.0,5.0,1.0
MCHR2,1.0,1.0,1.0
TMPRSS11B,0.0,0.0,1.0
CTDSP1,0.0,0.0,1.0
RGPD5,0.0,0.0,1.0
TM6SF1,0.0,0.0,1.0
TK2,1.0,1.0,1.0
AJUBA,3.0,3.0,1.0
TERF1,2.0,2.0,1.0
BTF3L4,0.0,0.0,1.0
CSNK2A2,9.0,9.0,1.0
ZNF276,0.0,0.0,1.0
ASMTL,0.0,0.0,1.0
EFCAB7,1.0,1.0,1.0
THOC3,3.0,3.0,1.0
DIP2C,0.0,0.0,1.0
PPP3CC,2.0,2.0,1.0
NOTUM,3.0,3.0,1.0
STK40,0.0,0.0,1.0
DMAP1,1.0,1.0,1.0
TWF1,0.0,0.0,1.0
CIAO1,1.0,1.0,1.0
CNTNAP2,0.0,0.0,1.0
RBM22,1.0,1.0,1.0
GORASP1,3.0,3.0,1.0
TAAR2,1.0,1.0,1.0
CDCA4,0.0,0.0,1.0
PRMT3,2.0,2.0,1.0
MSI1,1.0,1.0,1.0
PATE3,0.0,0.0,1.0
PLA2G6,5.0,5.0,1.0
MAGEC2,0.0,0.0,1.0
SLC25A5,1.0,1.0,1.0
CD151,1.0,1.0,1.0
EIF3A,6.0,6.0,1.0
SPATA7,0.0,0.0,1.0
CERS4,1.0,1.0,1.0
AGPS,2.0,2.0,1.0
ALG8,0.0,0.0,1.0
CCDC125,0.0,0.0,1.0
FLVCR2,0.0,0.0,1.0
RNF115,1.0,1.0,1.0
BANF2,0.0,0.0,1.0
NR2F6,1.0,1.0,1.0
PLGRKT,0.0,0.0,1.0
PLXNB2,0.0,0.0,1.0
TARSL2,0.0,0.0,1.0
EPHB4,2.0,2.0,1.0
PPP1R9B,0.0,0.0,1.0
WDR53,0.0,0.0,1.0
TMEM161B,0.0,0.0,1.0
ZNF532,0.0,0.0,1.0
LPAR6,1.0,1.0,1.0
WAS,3.0,3.0,1.0
SSPN,0.0,0.0,1.0
PPIAL4C,0.0,0.0,1.0
PMEPA1,1.0,1.0,1.0
CCDC36,0.0,0.0,1.0
KBTBD8,2.0,2.0,1.0
HDHD3,0.0,0.0,1.0
ZNF699,0.0,0.0,1.0
STAU1,0.0,0.0,1.0
NOP14,2.0,2.0,1.0
ARHGEF6,4.0,4.0,1.0
BET1,2.0,2.0,1.0
RSPRY1,0.0,0.0,1.0
ST7L,0.0,0.0,1.0
TMEM134,0.0,0.0,1.0
MAT2A,1.0,1.0,1.0
SGSM2,0.0,0.0,1.0
NSUN3,0.0,0.0,1.0
SPTBN4,2.0,2.0,1.0
DENND3,1.0,1.0,1.0
JMJD6,1.0,1.0,1.0
NACC2,0.0,0.0,1.0
MCTP2,0.0,0.0,1.0
SLC25A46,0.0,0.0,1.0
ZADH2,0.0,0.0,1.0
HBA1,3.0,3.0,1.0
KCTD10,0.0,0.0,1.0
MTCH1,0.0,0.0,1.0
TGIF1,1.0,1.0,1.0
FAM120AOS,0.0,0.0,1.0
TNFAIP1,0.0,0.0,1.0
FANCA,1.0,1.0,1.0
ANKRD9,1.0,1.0,1.0
UTP23,0.0,0.0,1.0
DCAKD,0.0,0.0,1.0
ZDHHC5,0.0,0.0,1.0
GPCPD1,2.0,2.0,1.0
MAMLD1,9.0,9.0,1.0
PDGFA,4.0,4.0,1.0
RAB34,1.0,1.0,1.0
PLEKHM2,0.0,0.0,1.0
MRPL19,3.0,3.0,1.0
PINX1,0.0,0.0,1.0
SP2,0.0,0.0,1.0
MRPL39,3.0,3.0,1.0
ZDHHC17,0.0,0.0,1.0
ATXN7L3B,0.0,0.0,1.0
SLC35F5,0.0,0.0,1.0
MYO5A,3.0,3.0,1.0
BRD9,0.0,0.0,1.0
UBE3A,1.0,1.0,1.0
RASGRP4,1.0,1.0,1.0
SEC22C,1.0,1.0,1.0
TRIM27,2.0,2.0,1.0
CSNK1G3,0.0,0.0,1.0
TATDN1,0.0,0.0,1.0
NTSR1,1.0,1.0,1.0
RBM34,0.0,0.0,1.0
DXO,0.0,0.0,1.0
AGAP4,0.0,0.0,1.0
ZNHIT3,0.0,0.0,1.0
TMEM126A,0.0,0.0,1.0
RIN2,1.0,1.0,1.0
HSD17B7,0.0,0.0,1.0
TSC22D2,0.0,0.0,1.0
RNF185,2.0,2.0,1.0
SWAP70,0.0,0.0,1.0
CRLS1,2.0,2.0,1.0
VAMP5,0.0,0.0,1.0
IL1RAP,3.0,3.0,1.0
OTUB1,2.0,2.0,1.0
PPP3CB,6.0,6.0,1.0
MLYCD,1.0,1.0,1.0
BBS10,0.0,0.0,1.0
CAB39,2.0,2.0,1.0
CAV2,0.0,0.0,1.0
CSDE1,0.0,0.0,1.0
FBXW5,3.0,3.0,1.0
EIF2B2,1.0,1.0,1.0
PXMP4,0.0,0.0,1.0
PAWR,0.0,0.0,1.0
AMDHD2,0.0,0.0,1.0
CYTH2,1.0,1.0,1.0
CDC5L,1.0,1.0,1.0
CAPSL,0.0,0.0,1.0
SLC25A44,0.0,0.0,1.0
OST4,0.0,0.0,1.0
LRRC20,0.0,0.0,1.0
ATL3,0.0,0.0,1.0
LEF1,5.0,5.0,1.0
ATG7,4.0,4.0,1.0
IL1R1,1.0,1.0,1.0
ZNF182,0.0,0.0,1.0
UTP14C,2.0,2.0,1.0
NCAPG2,1.0,1.0,1.0
KLLN,0.0,0.0,1.0
RNF14,1.0,1.0,1.0
GPI,3.0,3.0,1.0
PLRG1,1.0,1.0,1.0
WDR75,2.0,2.0,1.0
ZNF606,0.0,0.0,1.0
TULP4,1.0,1.0,1.0
ATF5,0.0,0.0,1.0
ROCK1,6.0,6.0,1.0
ZNF551,0.0,0.0,1.0
TRIM36,1.0,1.0,1.0
GSDMA,0.0,0.0,1.0
NR1I2,2.0,2.0,1.0
RBM18,0.0,0.0,1.0
LILRA1,1.0,1.0,1.0
CLDN15,1.0,1.0,1.0
ZNF354B,0.0,0.0,1.0
TMX2,0.0,0.0,1.0
MFSD8,0.0,0.0,1.0
CXXC1,1.0,1.0,1.0
PML,4.0,4.0,1.0
DDB2,6.0,6.0,1.0
SLC35A2,1.0,1.0,1.0
NOL6,2.0,2.0,1.0
JAM3,1.0,1.0,1.0
KLRC3,0.0,0.0,1.0
OASL,0.0,0.0,1.0
DNAJC4,0.0,0.0,1.0
DOCK7,1.0,1.0,1.0
CTSB,4.0,4.0,1.0
DEF6,0.0,0.0,1.0
ATP1A1,2.0,2.0,1.0
HSCB,1.0,1.0,1.0
ENKD1,0.0,0.0,1.0
KRT72,0.0,0.0,1.0
USP30,1.0,1.0,1.0
CTSL,5.0,5.0,1.0
MYOF,0.0,0.0,1.0
OCRL,6.0,6.0,1.0
BTD,1.0,1.0,1.0
TMEM135,0.0,0.0,1.0
CLIP1,5.0,5.0,1.0
AFTPH,0.0,0.0,1.0
TMBIM6,0.0,0.0,1.0
COX10,1.0,1.0,1.0
JAK1,18.0,18.0,1.0
CAPN7,0.0,0.0,1.0
HDX,0.0,0.0,1.0
PIGO,1.0,1.0,1.0
SAMD3,0.0,0.0,1.0
MBD2,1.0,1.0,1.0
MEF2C,5.0,5.0,1.0
ZC3H6,0.0,0.0,1.0
REL,1.0,1.0,1.0
SAAL1,0.0,0.0,1.0
PRR5L,0.0,0.0,1.0
MRPL35,3.0,3.0,1.0
RUFY1,1.0,1.0,1.0
RIC8A,0.0,0.0,1.0
RAB11B,2.0,2.0,1.0
COMMD10,1.0,1.0,1.0
HMGN1,3.0,3.0,1.0
MFN1,1.0,1.0,1.0
STAMBPL1,1.0,1.0,1.0
STK25,0.0,0.0,1.0
MGAT5,1.0,1.0,1.0
GRWD1,0.0,0.0,1.0
PLEKHG2,3.0,3.0,1.0
RAPGEF2,0.0,0.0,1.0
CDR2,0.0,0.0,1.0
ATG4C,1.0,1.0,1.0
SLC6A5,1.0,1.0,1.0
SERBP1,0.0,0.0,1.0
DLEU7,0.0,0.0,1.0
OAZ1,1.0,1.0,1.0
PPM1B,1.0,1.0,1.0
EIF1AD,0.0,0.0,1.0
EPB41,1.0,1.0,1.0
TMEM30B,0.0,0.0,1.0
YTHDC1,0.0,0.0,1.0
SMYD2,2.0,2.0,1.0
KHNYN,0.0,0.0,1.0
MCEE,1.0,1.0,1.0
CALCOCO2,0.0,0.0,1.0
CDK5R1,4.0,4.0,1.0
IGF2BP1,2.0,2.0,1.0
TTC17,0.0,0.0,1.0
CD58,1.0,1.0,1.0
MSL1,1.0,1.0,1.0
PMM2,0.0,0.0,1.0
BAZ2A,1.0,1.0,1.0
KCNA7,1.0,1.0,1.0
CELSR2,0.0,0.0,1.0
MYPOP,0.0,0.0,1.0
RPN1,1.0,1.0,1.0
ZNF174,0.0,0.0,1.0
GGH,1.0,1.0,1.0
IWS1,2.0,2.0,1.0
TSC22D1,1.0,1.0,1.0
G6PC,1.0,1.0,1.0
SLK,0.0,0.0,1.0
AP1G1,4.0,4.0,1.0
PABPC5,0.0,0.0,1.0
RARA,3.0,3.0,1.0
TMCO4,0.0,0.0,1.0
PARK7,1.0,1.0,1.0
RREB1,0.0,0.0,1.0
ABT1,0.0,0.0,1.0
ADO,0.0,0.0,1.0
USP3,1.0,1.0,1.0
NFIX,0.0,0.0,1.0
OSTM1,0.0,0.0,1.0
FZR1,6.0,6.0,1.0
PMVK,1.0,1.0,1.0
DNMBP,0.0,0.0,1.0
EPB41L3,1.0,1.0,1.0
BTN2A1,1.0,1.0,1.0
TRMT10A,0.0,0.0,1.0
GLA,2.0,2.0,1.0
MPND,0.0,0.0,1.0
SPRYD7,0.0,0.0,1.0
ANKS1B,0.0,0.0,1.0
LAMP3,0.0,0.0,1.0
BCL3,0.0,0.0,1.0
HUS1,5.0,5.0,1.0
MAGED1,2.0,2.0,1.0
POLR2G,23.0,23.0,1.0
ZNF25,0.0,0.0,1.0
TOP1,1.0,1.0,1.0
ALDH5A1,1.0,1.0,1.0
CHST7,1.0,1.0,1.0
WASF2,2.0,2.0,1.0
PRPF8,2.0,2.0,1.0
TSTA3,0.0,0.0,1.0
RB1CC1,1.0,1.0,1.0
TMEFF1,0.0,0.0,1.0
FCHSD2,0.0,0.0,1.0
TOR4A,1.0,1.0,1.0
ZNF562,0.0,0.0,1.0
JAZF1,0.0,0.0,1.0
SHC1,26.0,26.0,1.0
PIGT,1.0,1.0,1.0
PLS1,0.0,0.0,1.0
SEMA7A,1.0,1.0,1.0
VPS18,0.0,0.0,1.0
SLC25A17,1.0,1.0,1.0
AP4E1,2.0,2.0,1.0
CACYBP,0.0,0.0,1.0
TDRD9,1.0,1.0,1.0
MUS81,2.0,2.0,1.0
STAT6,3.0,3.0,1.0
SMIM7,0.0,0.0,1.0
KDF1,0.0,0.0,1.0
DCPS,1.0,1.0,1.0
DPY19L1,0.0,0.0,1.0
PMS2,5.0,5.0,1.0
GTF3C5,3.0,3.0,1.0
MAP7,0.0,0.0,1.0
ZFP90,0.0,0.0,1.0
ZRANB1,1.0,1.0,1.0
FAM200B,0.0,0.0,1.0
NFATC2IP,0.0,0.0,1.0
AP3B1,2.0,2.0,1.0
MGRN1,1.0,1.0,1.0
DCAF5,1.0,1.0,1.0
JRK,0.0,0.0,1.0
TNFRSF10D,2.0,2.0,1.0
NUMB,3.0,3.0,1.0
NAA25,0.0,0.0,1.0
RABL3,0.0,0.0,1.0
CAPN15,0.0,0.0,1.0
UNC119B,1.0,1.0,1.0
TBL3,2.0,2.0,1.0
BMF,2.0,2.0,1.0
FOXN2,0.0,0.0,1.0
LATS2,1.0,1.0,1.0
RICTOR,4.0,4.0,1.0
ZNF775,0.0,0.0,1.0
AP1AR,0.0,0.0,1.0
KCNK5,1.0,1.0,1.0
ALG12,0.0,0.0,1.0
XPO4,0.0,0.0,1.0
CNIH1,2.0,2.0,1.0
NBN,9.0,9.0,1.0
SRSF2,5.0,5.0,1.0
TEX19,0.0,0.0,1.0
UBAP1,2.0,2.0,1.0
PNPO,1.0,1.0,1.0
ALDH1A2,1.0,1.0,1.0
TMLHE,1.0,1.0,1.0
DCAF4,1.0,1.0,1.0
FOXO1,5.0,5.0,1.0
PDE4B,1.0,1.0,1.0
AP5M1,0.0,0.0,1.0
RIPK4,0.0,0.0,1.0
TMEM9B,0.0,0.0,1.0
HBM,0.0,0.0,1.0
SND1,1.0,1.0,1.0
PBXIP1,0.0,0.0,1.0
ITGA2,6.0,6.0,1.0
CHD4,4.0,4.0,1.0
AP5B1,0.0,0.0,1.0
ITGA10,3.0,3.0,1.0
SPDEF,0.0,0.0,1.0
HGD,1.0,1.0,1.0
DYRK2,1.0,1.0,1.0
CCND3,3.0,3.0,1.0
ZNF845,0.0,0.0,1.0
ALDH8A1,1.0,1.0,1.0
CALU,3.0,3.0,1.0
RABGGTA,2.0,2.0,1.0
ADD1,3.0,3.0,1.0
EIF3CL,0.0,0.0,1.0
RNF11,0.0,0.0,1.0
POLR1E,6.0,6.0,1.0
FOXRED2,0.0,0.0,1.0
DHX38,4.0,4.0,1.0
PTBP3,0.0,0.0,1.0
ABHD14B,0.0,0.0,1.0
FCHSD1,0.0,0.0,1.0
GNL3L,0.0,0.0,1.0
TSPAN5,0.0,0.0,1.0
MAP3K7,12.0,12.0,1.0
KRTAP9-4,0.0,0.0,1.0
TEFM,0.0,0.0,1.0
POMT1,0.0,0.0,1.0
MED28,1.0,1.0,1.0
FEZ1,0.0,0.0,1.0
METTL18,0.0,0.0,1.0
NDUFC1,1.0,1.0,1.0
XRCC3,1.0,1.0,1.0
SPSB3,1.0,1.0,1.0
BRAT1,0.0,0.0,1.0
ZDHHC20,0.0,0.0,1.0
IQCK,0.0,0.0,1.0
TMEM128,0.0,0.0,1.0
SRC,47.0,47.0,1.0
TSPAN31,0.0,0.0,1.0
ACIN1,0.0,0.0,1.0
SMCP,0.0,0.0,1.0
CDC34,4.0,4.0,1.0
RPL7L1,0.0,0.0,1.0
FAM98A,0.0,0.0,1.0
SLC30A1,1.0,1.0,1.0
ZNF552,0.0,0.0,1.0
FYN,28.0,28.0,1.0
KIAA0319L,0.0,0.0,1.0
VPS52,1.0,1.0,1.0
TRAPPC6B,2.0,2.0,1.0
GATB,0.0,0.0,1.0
PYCR1,0.0,0.0,1.0
PARD6A,3.0,3.0,1.0
KPNB1,6.0,6.0,1.0
ZNF140,0.0,0.0,1.0
ZNF583,0.0,0.0,1.0
MDH1,1.0,1.0,1.0
EPHX1,0.0,0.0,1.0
GP1BA,4.0,4.0,1.0
AMFR,1.0,1.0,1.0
NINJ1,0.0,0.0,1.0
GNG11,17.0,17.0,1.0
MAPK1IP1L,0.0,0.0,1.0
INTS5,1.0,1.0,1.0
NCBP1,23.0,23.0,1.0
SMAGP,0.0,0.0,1.0
KLB,6.0,6.0,1.0
FAM131B,1.0,1.0,1.0
MYL6B,1.0,1.0,1.0
TCTN3,1.0,1.0,1.0
IRAK2,6.0,6.0,1.0
GAS2,1.0,1.0,1.0
CSF3R,1.0,1.0,1.0
ZNF341,0.0,0.0,1.0
ZCCHC24,0.0,0.0,1.0
ATP6V1H,4.0,4.0,1.0
CIITA,0.0,0.0,1.0
COPS7A,4.0,4.0,1.0
EARS2,1.0,1.0,1.0
FUNDC1,1.0,1.0,1.0
MTM1,3.0,3.0,1.0
CLDN11,1.0,1.0,1.0
RASSF6,0.0,0.0,1.0
MON1A,1.0,1.0,1.0
BEST1,0.0,0.0,1.0
ANXA3,0.0,0.0,1.0
DNAJC19,1.0,1.0,1.0
EFCAB14,0.0,0.0,1.0
RNPEP,0.0,0.0,1.0
RSPH3,0.0,0.0,1.0
VAMP8,5.0,5.0,1.0
UTP18,2.0,2.0,1.0
SLC43A1,1.0,1.0,1.0
SLC45A4,0.0,0.0,1.0
CAND2,0.0,0.0,1.0
AGA,1.0,1.0,1.0
CCDC116,0.0,0.0,1.0
SHROOM4,0.0,0.0,1.0
DDX21,1.0,1.0,1.0
FAM89B,0.0,0.0,1.0
ANP32E,0.0,0.0,1.0
STXBP5,0.0,0.0,1.0
STAT3,21.0,21.0,1.0
TMEM18,0.0,0.0,1.0
MEF2D,1.0,1.0,1.0
CSPP1,0.0,0.0,1.0
POT1,2.0,2.0,1.0
SDF2L1,0.0,0.0,1.0
JAK2,20.0,20.0,1.0
ZNF841,0.0,0.0,1.0
POLR3B,6.0,6.0,1.0
UFL1,1.0,1.0,1.0
CTAGE6,0.0,0.0,1.0
SEL1L,3.0,3.0,1.0
NDRG1,1.0,1.0,1.0
BNIP3L,1.0,1.0,1.0
RNF169,0.0,0.0,1.0
EIF2A,0.0,0.0,1.0
CHCHD7,1.0,1.0,1.0
TSSK2,0.0,0.0,1.0
FDX1,4.0,4.0,1.0
RB1,4.0,4.0,1.0
UNC5B,2.0,2.0,1.0
SIRT2,0.0,0.0,1.0
FNIP1,0.0,0.0,1.0
RITA1,0.0,0.0,1.0
GPHB5,1.0,1.0,1.0
WRNIP1,0.0,0.0,1.0
TCP11L1,0.0,0.0,1.0
FASTKD5,0.0,0.0,1.0
RUFY2,0.0,0.0,1.0
DLG1,4.0,4.0,1.0
CMTM7,0.0,0.0,1.0
ERAL1,3.0,3.0,1.0
ZNF486,0.0,0.0,1.0
ZFP37,0.0,0.0,1.0
CSN1S1,0.0,0.0,1.0
ZBED8,0.0,0.0,1.0
KLHL25,2.0,2.0,1.0
OR4K15,1.0,1.0,1.0
PIP4K2B,4.0,4.0,1.0
KCNV2,1.0,1.0,1.0
MYH3,1.0,1.0,1.0
TMEM260,0.0,0.0,1.0
DLST,2.0,2.0,1.0
DIDO1,1.0,1.0,1.0
JDP2,0.0,0.0,1.0
DNASE2,1.0,1.0,1.0
CLP1,5.0,5.0,1.0
DDTL,0.0,0.0,1.0
POLR2C,23.0,23.0,1.0
CSRNP2,0.0,0.0,1.0
MAN2B2,1.0,1.0,1.0
MZT1,2.0,2.0,1.0
OXR1,0.0,0.0,1.0
NACAD,0.0,0.0,1.0
SLC5A6,1.0,1.0,1.0
CDK14,0.0,0.0,1.0
FOXRED1,0.0,0.0,1.0
MAGT1,2.0,2.0,1.0
KCNG1,1.0,1.0,1.0
QSOX2,0.0,0.0,1.0
EIF4E3,1.0,1.0,1.0
SLC46A2,0.0,0.0,1.0
SDAD1,0.0,0.0,1.0
FCF1,2.0,2.0,1.0
KRTAP10-2,0.0,0.0,1.0
CCDC88A,0.0,0.0,1.0
ERP29,0.0,0.0,1.0
BFAR,0.0,0.0,1.0
FZD7,1.0,1.0,1.0
SRPK1,0.0,0.0,1.0
TMEM123,0.0,0.0,1.0
DFFA,1.0,1.0,1.0
ACOT7,0.0,0.0,1.0
CARM1,3.0,3.0,1.0
STK38L,0.0,0.0,1.0
TAF4B,6.0,6.0,1.0
LIPF,1.0,1.0,1.0
ITGB5,6.0,6.0,1.0
PPP2R1A,40.0,40.0,1.0
STX4,4.0,4.0,1.0
FCRL2,0.0,0.0,1.0
METTL3,0.0,0.0,1.0
TRABD2A,0.0,0.0,1.0
MKNK1,4.0,4.0,1.0
RNASE1,0.0,0.0,1.0
KLF12,0.0,0.0,1.0
PCBD2,0.0,0.0,1.0
SNRNP27,1.0,1.0,1.0
OR5L1,1.0,1.0,1.0
ZNF471,0.0,0.0,1.0
EMC1,0.0,0.0,1.0
SMARCB1,2.0,2.0,1.0
NAALAD2,0.0,0.0,1.0
SNRNP35,1.0,1.0,1.0
ARFGAP2,2.0,2.0,1.0
ARAP1,2.0,2.0,1.0
RPL3L,12.0,12.0,1.0
CYCS,5.0,5.0,1.0
MITD1,0.0,0.0,1.0
ANK1,5.0,5.0,1.0
FHL2,1.0,1.0,1.0
GALC,1.0,1.0,1.0
DACH1,0.0,0.0,1.0
ACAP2,0.0,0.0,1.0
USP44,1.0,1.0,1.0
POTEC,0.0,0.0,1.0
AKIP1,0.0,0.0,1.0
ZDHHC23,0.0,0.0,1.0
PFKFB4,0.0,0.0,1.0
KPNA1,5.0,5.0,1.0
ZNF266,0.0,0.0,1.0
UTP3,2.0,2.0,1.0
TBC1D25,1.0,1.0,1.0
LYPLA1,1.0,1.0,1.0
SOCS2,3.0,3.0,1.0
THRAP3,1.0,1.0,1.0
UIMC1,4.0,4.0,1.0
PRDM2,0.0,0.0,1.0
RILPL2,0.0,0.0,1.0
TSPO,1.0,1.0,1.0
FARP1,0.0,0.0,1.0
TAS2R20,1.0,1.0,1.0
SEC24C,4.0,4.0,1.0
DDX50,0.0,0.0,1.0
PCMT1,1.0,1.0,1.0
PIK3C2B,1.0,1.0,1.0
APLF,0.0,0.0,1.0
HERC5,3.0,3.0,1.0
HNRNPDL,1.0,1.0,1.0
EIF4G3,1.0,1.0,1.0
POLR2D,23.0,23.0,1.0
PSMC5,46.0,46.0,1.0
PER2,0.0,0.0,1.0
CDC14C,0.0,0.0,1.0
PAFAH2,0.0,0.0,1.0
UPK3B,0.0,0.0,1.0
PGM1,4.0,4.0,1.0
MAX,1.0,1.0,1.0
MKRN1,3.0,3.0,1.0
NECAB2,0.0,0.0,1.0
FBXO5,2.0,2.0,1.0
PTPRK,0.0,0.0,1.0
ZNF646,0.0,0.0,1.0
POLD2,13.0,13.0,1.0
ARMT1,0.0,0.0,1.0
RWDD4,0.0,0.0,1.0
PSTK,1.0,1.0,1.0
DHX32,0.0,0.0,1.0
